target,distractor,set,ans1,ans2,TrialNum,Word,WordCategory,FishType,WordList,WordValence,WordReputation,CorrectResp,IncorrectResp,FishTypeFile,Round,WordType,Condition,weather.thisRepN,weather.thisTrialN,weather.thisN,weather.thisIndex,wth_repeat_prac.thisRepN,wth_repeat_prac.thisTrialN,wth_repeat_prac.thisN,wth_repeat_prac.thisIndex,wth_trials.thisRepN,wth_trials.thisTrialN,wth_trials.thisN,wth_trials.thisIndex,total_experiment.thisRepN,total_experiment.thisTrialN,total_experiment.thisN,total_experiment.thisIndex,boat.thisRepN,boat.thisTrialN,boat.thisN,boat.thisIndex,fl_rep_loop2.thisRepN,fl_rep_loop2.thisTrialN,fl_rep_loop2.thisN,fl_rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,para.thisRepN,para.thisTrialN,para.thisN,para.thisIndex,fish.thisRepN,fish.thisTrialN,fish.thisN,fish.thisIndex,para_rep_loop.thisRepN,para_rep_loop.thisTrialN,para_rep_loop.thisN,para_rep_loop.thisIndex,para_prac_loop.thisRepN,para_prac_loop.thisTrialN,para_prac_loop.thisN,para_prac_loop.thisIndex,para_main_loop.thisRepN,para_main_loop.thisTrialN,para_main_loop.thisN,para_main_loop.thisIndex,fis_instloop.thisRepN,fis_instloop.thisTrialN,fis_instloop.thisN,fis_instloop.thisIndex,fis_prac.thisRepN,fis_prac.thisTrialN,fis_prac.thisN,fis_prac.thisIndex,fis_temp.thisRepN,fis_temp.thisTrialN,fis_temp.thisN,fis_temp.thisIndex,fis_round.thisRepN,fis_round.thisTrialN,fis_round.thisN,fis_round.thisIndex,fis_trials.thisRepN,fis_trials.thisTrialN,fis_trials.thisN,fis_trials.thisIndex,fis_main_break.thisRepN,fis_main_break.thisTrialN,fis_main_break.thisN,fis_main_break.thisIndex,wth_text_3.started,wth_text_3.stopped,wth_key_resp.keys,wth_key_resp.rt,wth_key_resp.started,wth_key_resp.stopped,wth_checking_instructions.started,wth_checking_instructions.stopped,wth_key_resp_3.keys,wth_key_resp_3.rt,wth_key_resp_3.started,wth_key_resp_3.stopped,stimulus_interval,wth_word_type_practice.text,wth_text_4.started,wth_text_4.stopped,wth_word_type.text,wth_word_type.ended,wth_valence_rating.response,wth_self_rating.response,exp_end_key.keys,exp_end_key.rt,exp_end_key.started,exp_end_key.stopped,exp_end_back.started,exp_end_back.stopped,exp_end_text.started,exp_end_text.stopped,fl_starter_back.started,fl_starter_back.stopped,fl_starter_text.started,fl_starter_text.stopped,fl_starter.keys,fl_starter.rt,fl_starter.started,fl_starter.stopped,fl_inst_resp.keys,fl_inst_resp.rt,fl_back.started,fl_back.stopped,fl_mouse_prac.x,fl_mouse_prac.y,fl_mouse_prac.leftButton,fl_mouse_prac.midButton,fl_mouse_prac.rightButton,fl_mouse_prac.started,fl_mouse_prac.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fl_fix.started,fl_fix.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,fl_mainback.started,fl_mainback.stopped,fl_key_resp.keys,fl_key_resp.rt,fl_mouse_m.x,fl_mouse_m.y,fl_mouse_m.leftButton,fl_mouse_m.midButton,fl_mouse_m.rightButton,fl_mouse_m.started,fl_mouse_m.stopped,para_starter.started,para_starter.stopped,para_starter_key.keys,para_starter_key.rt,para_starter_key.started,para_starter_key.stopped,para_inst_sound.started,para_inst_sound.stopped,para_inst_key.keys,para_inst_key.rt,para_inst_image.started,para_inst_image.stopped,para_prac_back.started,para_prac_back.stopped,para_prac_text.started,para_prac_text.stopped,para_fix_back.started,para_fix_back.stopped,para_fix_2.started,para_fix_2.stopped,st_ans,st_res,st_corr,st_rt,para_back.started,para_back.stopped,st2_resp.keys,st2_resp.corr,para_main_back.started,para_main_back.stopped,para_main_text.started,para_main_text.stopped,para_mouse.x,para_mouse.y,para_mouse.leftButton,para_mouse.midButton,para_mouse.rightButton,para_mouse.clicked_name,para_mouse.started,para_mouse.stopped,fis_text_2.started,fis_text_2.stopped,fis_text_3.started,fis_text_3.stopped,fis_key_resp.keys,fis_key_resp.rt,fis_key_resp.started,fis_key_resp.stopped,fis_PassI_2.started,fis_PassI_2.stopped,fis_PassInst_2.keys,fis_PassInst_2.rt,fis_PassInst_2.started,fis_PassInst_2.stopped,fis_mouse_2.x,fis_mouse_2.y,fis_mouse_2.leftButton,fis_mouse_2.midButton,fis_mouse_2.rightButton,fis_mouse_2.started,fis_mouse_2.stopped,fis_image.started,fis_image.stopped,fis_text_5.started,fis_text_5.stopped,fis_text_6.started,fis_text_6.stopped,fis_text_7.started,fis_text_7.stopped,fis_text_8.started,fis_text_8.stopped,fis_slider_2.response,fis_slider_2.rt,fis_slider_2.started,fis_slider_2.stopped,Response_2,Feedback_2,fis_BackGround_2.started,fis_BackGround_2.stopped,Fish_2.started,Fish_2.stopped,fis_WordBox_2.started,fis_WordBox_2.stopped,fis_Words_2.started,fis_Words_2.stopped,fis_BackGround_Feedback_2.started,fis_BackGround_Feedback_2.stopped,fis_Feedbacks_2.started,fis_Feedbacks_2.stopped,fis_Continue_or_not.keys,fis_Continue_or_not.rt,fis_Continue_or_not.started,fis_Continue_or_not.stopped,fis_image_3.started,fis_image_3.stopped,fis_mouse_3.x,fis_mouse_3.y,fis_mouse_3.leftButton,fis_mouse_3.midButton,fis_mouse_3.rightButton,fis_mouse_3.started,fis_mouse_3.stopped,fis_startmain.started,fis_startmain.stopped,fis_slider.response,fis_slider.rt,fis_slider.started,fis_slider.stopped,Response,Feedback,fis_BackGround.started,fis_BackGround.stopped,Fish.started,Fish.stopped,fis_WordBox.started,fis_WordBox.stopped,fis_Words.started,fis_Words.stopped,fis_BackGround_Feedback.started,fis_BackGround_Feedback.stopped,fis_Feedbacks.started,fis_Feedbacks.stopped,fis_roundN,fis_text.started,fis_text.stopped,fis_break_interval.started,fis_break_interval.stopped,fis_mouse.x,fis_mouse.y,fis_mouse.leftButton,fis_mouse.midButton,fis_mouse.rightButton,fis_mouse.started,fis_mouse.stopped,fis_stratnextround.started,fis_stratnextround.stopped,total_end_text.started,total_end_text.stopped,id*,date,expName,psychopyVersion,frameRate,
positive,neutral,1,l,j,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,8,1,145,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,positive,l,l,1,0.9972081000000799,1658.8349366999996,1659.8650782999998,1659.8348748999997,None,1658.8349366999996,None,1658.8349366999996,None,1658.8349366999996,None,1660.8082419099999,None,1660.8082419099999,None,1660.8082419099999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,2022-09-26_15h25.45.606,Main,2022.1.1,60.07961750911604,
positive,positive,2,l,j,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,8,2,146,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,positive,l,l,1,0.9483692999997402,1660.8345206,1661.8688973999997,1661.8383968999997,None,1660.8345206,None,1660.8345206,None,1660.8345206,None,1662.7451569699997,None,1662.7451569699997,None,1662.7451569699997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,2022-09-26_15h25.45.606,Main,2022.1.1,60.07961750911604,
neutral,positive,1,k,k,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,8,3,147,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,positive,neutral,k,k,1,0.9692487000002075,1662.7876244,1663.8305257999996,1663.7925344999999,None,1662.7876244,None,1662.7876244,None,1662.7876244,None,1664.7324264399995,None,1664.7324264399995,None,1664.7324264399995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,2022-09-26_15h25.45.606,Main,2022.1.1,60.07961750911604,
neutral,positive,2,k,k,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,8,4,148,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,neutral,k,k,1,1.0582901000002494,1664.7624724999996,1665.7970154999998,1665.7626782999996,None,1664.7624724999996,None,1664.7624724999996,None,1664.7624724999996,None,1666.7884754399997,None,1666.7884754399997,None,1666.7884754399997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,2022-09-26_15h25.45.606,Main,2022.1.1,60.07961750911604,
positive,neutral,2,l,j,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,8,5,149,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,neutral,positive,l,l,1,0.97285520000014,1666.8262135,1667.8476164999997,1667.8176710999996,None,1666.8262135,None,1666.8262135,None,1666.8262135,None,1668.7687425399995,None,1668.7687425399995,None,1668.7687425399995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,2022-09-26_15h25.45.606,Main,2022.1.1,60.07961750911604,
negative,neutral,1,j,l,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,8,6,150,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,negative,j,j,1,1.0466933000002427,1668.8043635999998,1669.8459592999998,1669.8098327999996,None,1668.8043635999998,None,1668.8043635999998,None,1668.8043635999998,None,1670.8229282399998,None,1670.8229282399998,None,1670.8229282399998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,2022-09-26_15h25.45.606,Main,2022.1.1,60.07961750911604,
neutral,negative,1,k,k,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,8,7,151,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,neutral,k,k,1,0.9960824999998295,1670.8526493,1671.8933629999997,1671.8323074,None,1670.8526493,None,1670.8526493,None,1670.8526493,None,1672.8182716399997,None,1672.8182716399997,None,1672.8182716399997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,2022-09-26_15h25.45.606,Main,2022.1.1,60.07961750911604,
neutral,negative,2,k,k,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,8,8,152,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,neutral,k,k,1,0.9786288000000241,1672.8658299999997,1673.9040314999997,1673.8451516999999,None,1672.8658299999997,None,1672.8658299999997,None,1672.8658299999997,None,1674.8056311399996,None,1674.8056311399996,None,1674.8056311399996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,2022-09-26_15h25.45.606,Main,2022.1.1,60.07961750911604,
negative,negative,2,j,l,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,8,9,153,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,negative,j,j,1,1.0912358000000495,1674.8368905999996,1675.8564133,1675.8270810999998,None,1674.8368905999996,None,1674.8368905999996,None,1674.8368905999996,None,1676.8846600699999,None,1676.8846600699999,None,1676.8846600699999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,2022-09-26_15h25.45.606,Main,2022.1.1,60.07961750911604,
negative,negative,1,j,l,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,8,10,154,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,negative,j,j,1,0.9750113000000056,1676.9322414999997,1677.9741931999997,1677.9133386999997,None,1676.9322414999997,None,1676.9322414999997,None,1676.9322414999997,None,1678.8701580399998,None,1678.8701580399998,None,1678.8701580399998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,2022-09-26_15h25.45.606,Main,2022.1.1,60.07961750911604,
negative,positive,1,j,l,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,8,11,155,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,negative,j,j,1,0.9625796000000264,1678.9071113,1679.9412054,1679.9117242999996,None,1678.9071113,None,1678.9071113,None,1678.9071113,None,1680.8280498699996,None,1680.8280498699996,None,1680.8280498699996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,2022-09-26_15h25.45.606,Main,2022.1.1,60.07961750911604,
positive,negative,1,l,j,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,8,12,156,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,positive,l,l,1,0.9346643999997468,1680.8727233,1681.903629,1681.8691716999997,None,1680.8727233,None,1680.8727233,None,1680.8727233,None,1682.7683742699996,None,1682.7683742699996,None,1682.7683742699996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,2022-09-26_15h25.45.606,Main,2022.1.1,60.07961750911604,
neutral,neutral,1,k,k,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,8,13,157,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,neutral,k,k,1,0.830252599999767,1682.8144715999997,1683.8426974999998,1683.8130013,None,1682.8144715999997,None,1682.8144715999997,None,1682.8144715999997,None,1684.6004988699997,None,1684.6004988699997,None,1684.6004988699997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,2022-09-26_15h25.45.606,Main,2022.1.1,60.07961750911604,
neutral,neutral,2,k,k,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,8,14,158,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,neutral,k,k,1,0.798285400000168,1684.6505899999997,1685.7023719999997,1685.6500615,None,1684.6505899999997,None,1684.6505899999997,None,1684.6505899999997,None,1686.4204476399996,None,1686.4204476399996,None,1686.4204476399996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,2022-09-26_15h25.45.606,Main,2022.1.1,60.07961750911604,
positive,positive,1,l,j,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,8,15,159,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,positive,l,l,1,0.9394062000001213,1686.455145,1687.4756479999996,1687.4471520999996,None,1686.455145,None,1686.455145,None,1686.455145,None,1688.3674359399997,None,1688.3674359399997,None,1688.3674359399997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,2022-09-26_15h25.45.606,Main,2022.1.1,60.07961750911604,
negative,positive,2,j,l,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,8,16,160,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,negative,j,j,1,1.1198991000001115,1688.3967316999997,1689.4145838999998,1689.3853158999996,None,1688.3967316999997,None,1688.3967316999997,None,1688.3967316999997,None,1690.4908399399997,None,1690.4908399399997,None,1690.4908399399997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,2022-09-26_15h25.45.606,Main,2022.1.1,60.07961750911604,
positive,negative,2,l,j,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,8,17,161,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,positive,l,l,1,0.992709399999967,1690.5220298999998,1691.5563039999997,1691.5259072,None,1690.5220298999998,None,1690.5220298999998,None,1690.5220298999998,None,1692.4870782399994,None,1692.4870782399994,None,1692.4870782399994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,2022-09-26_15h25.45.606,Main,2022.1.1,60.07961750911604,
negative,positive,1,j,l,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,9,0,162,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,positive,negative,j,j,1,1.1023307999998906,1692.5118067999997,1693.5365511999998,1693.5064986999996,None,1692.5118067999997,None,1692.5118067999997,None,1692.5118067999997,None,1694.5897405399996,None,1694.5897405399996,None,1694.5897405399996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,2022-09-26_15h25.45.606,Main,2022.1.1,60.07961750911604,
negative,positive,2,j,l,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,9,1,163,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,negative,j,j,1,0.843060400000013,1694.6235052999996,1695.6688342999996,1695.6009519,None,1694.6235052999996,None,1694.6235052999996,None,1694.6235052999996,None,1696.4262376699999,None,1696.4262376699999,None,1696.4262376699999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,2022-09-26_15h25.45.606,Main,2022.1.1,60.07961750911604,
negative,negative,1,j,l,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,9,2,164,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,negative,j,j,1,0.8574011999999129,1696.4720287,1697.5080876999996,1697.4775327999996,None,1696.4720287,None,1696.4720287,None,1696.4720287,None,1698.3030990399998,None,1698.3030990399998,None,1698.3030990399998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,2022-09-26_15h25.45.606,Main,2022.1.1,60.07961750911604,
positive,positive,2,l,j,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,9,3,165,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,positive,l,l,1,0.9257907000001069,1698.3317528999996,1699.3793988999996,1699.3428652999996,None,1698.3317528999996,None,1698.3317528999996,None,1698.3317528999996,None,1700.2221868699999,None,1700.2221868699999,None,1700.2221868699999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,2022-09-26_15h25.45.606,Main,2022.1.1,60.07961750911604,
neutral,neutral,1,k,k,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,9,4,166,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,neutral,k,k,1,0.8474701000000096,1700.2684003999998,1701.2836279999997,1701.2528593999996,None,1700.2684003999998,None,1700.2684003999998,None,1700.2684003999998,None,1702.0808365399998,None,1702.0808365399998,None,1702.0808365399998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,2022-09-26_15h25.45.606,Main,2022.1.1,60.07961750911604,
