TrialNum,Word,WordCategory,FishType,WordList,WordValence,WordReputation,CorrectResp,IncorrectResp,FishTypeFile,Round,WordType,Condition,target,distractor,set,ans1,ans2,weather.thisRepN,weather.thisTrialN,weather.thisN,weather.thisIndex,wth_repeat_prac.thisRepN,wth_repeat_prac.thisTrialN,wth_repeat_prac.thisN,wth_repeat_prac.thisIndex,wth_trials.thisRepN,wth_trials.thisTrialN,wth_trials.thisN,wth_trials.thisIndex,total_experiment.thisRepN,total_experiment.thisTrialN,total_experiment.thisN,total_experiment.thisIndex,boat.thisRepN,boat.thisTrialN,boat.thisN,boat.thisIndex,para.thisRepN,para.thisTrialN,para.thisN,para.thisIndex,fish.thisRepN,fish.thisTrialN,fish.thisN,fish.thisIndex,fis_instloop.thisRepN,fis_instloop.thisTrialN,fis_instloop.thisN,fis_instloop.thisIndex,fis_prac.thisRepN,fis_prac.thisTrialN,fis_prac.thisN,fis_prac.thisIndex,fis_temp.thisRepN,fis_temp.thisTrialN,fis_temp.thisN,fis_temp.thisIndex,fis_round.thisRepN,fis_round.thisTrialN,fis_round.thisN,fis_round.thisIndex,fis_trials.thisRepN,fis_trials.thisTrialN,fis_trials.thisN,fis_trials.thisIndex,fis_main_break.thisRepN,fis_main_break.thisTrialN,fis_main_break.thisN,fis_main_break.thisIndex,fl_rep_loop2.thisRepN,fl_rep_loop2.thisTrialN,fl_rep_loop2.thisN,fl_rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,para_rep_loop.thisRepN,para_rep_loop.thisTrialN,para_rep_loop.thisN,para_rep_loop.thisIndex,para_prac_loop.thisRepN,para_prac_loop.thisTrialN,para_prac_loop.thisN,para_prac_loop.thisIndex,para_main_loop.thisRepN,para_main_loop.thisTrialN,para_main_loop.thisN,para_main_loop.thisIndex,wth_text_3.started,wth_text_3.stopped,wth_key_resp.keys,wth_key_resp.rt,wth_key_resp.started,wth_key_resp.stopped,wth_checking_instructions.started,wth_checking_instructions.stopped,wth_key_resp_3.keys,wth_key_resp_3.rt,wth_key_resp_3.started,wth_key_resp_3.stopped,stimulus_interval,wth_word_type_practice.text,wth_text_4.started,wth_text_4.stopped,wth_word_type.text,wth_word_type.ended,wth_valence_rating.response,wth_self_rating.response,exp_end_key.keys,exp_end_key.rt,exp_end_key.started,exp_end_key.stopped,exp_end_back.started,exp_end_back.stopped,exp_end_text.started,exp_end_text.stopped,fis_text_2.started,fis_text_2.stopped,fis_text_3.started,fis_text_3.stopped,fis_key_resp.keys,fis_key_resp.rt,fis_key_resp.started,fis_key_resp.stopped,fis_PassI_2.started,fis_PassI_2.stopped,fis_PassInst_2.keys,fis_PassInst_2.rt,fis_PassInst_2.started,fis_PassInst_2.stopped,fis_mouse_2.x,fis_mouse_2.y,fis_mouse_2.leftButton,fis_mouse_2.midButton,fis_mouse_2.rightButton,fis_mouse_2.started,fis_mouse_2.stopped,fis_image.started,fis_image.stopped,fis_text_5.started,fis_text_5.stopped,fis_text_6.started,fis_text_6.stopped,fis_text_7.started,fis_text_7.stopped,fis_text_8.started,fis_text_8.stopped,fis_slider_2.response,fis_slider_2.rt,fis_slider_2.started,fis_slider_2.stopped,Response_2,Feedback_2,fis_BackGround_2.started,fis_BackGround_2.stopped,Fish_2.started,Fish_2.stopped,fis_WordBox_2.started,fis_WordBox_2.stopped,fis_Words_2.started,fis_Words_2.stopped,fis_BackGround_Feedback_2.started,fis_BackGround_Feedback_2.stopped,fis_Feedbacks_2.started,fis_Feedbacks_2.stopped,fis_Continue_or_not.keys,fis_Continue_or_not.rt,fis_Continue_or_not.started,fis_Continue_or_not.stopped,fis_image_3.started,fis_image_3.stopped,fis_mouse_3.x,fis_mouse_3.y,fis_mouse_3.leftButton,fis_mouse_3.midButton,fis_mouse_3.rightButton,fis_mouse_3.started,fis_mouse_3.stopped,fis_startmain.started,fis_startmain.stopped,fis_slider.response,fis_slider.rt,fis_slider.started,fis_slider.stopped,Response,Feedback,fis_BackGround.started,fis_BackGround.stopped,Fish.started,Fish.stopped,fis_WordBox.started,fis_WordBox.stopped,fis_Words.started,fis_Words.stopped,fis_BackGround_Feedback.started,fis_BackGround_Feedback.stopped,fis_Feedbacks.started,fis_Feedbacks.stopped,fis_roundN,fis_text.started,fis_text.stopped,fis_break_interval.started,fis_break_interval.stopped,fis_mouse.x,fis_mouse.y,fis_mouse.leftButton,fis_mouse.midButton,fis_mouse.rightButton,fis_mouse.started,fis_mouse.stopped,fis_stratnextround.started,fis_stratnextround.stopped,fl_starter_back.started,fl_starter_back.stopped,fl_starter_text.started,fl_starter_text.stopped,fl_starter.keys,fl_starter.rt,fl_starter.started,fl_starter.stopped,fl_inst_resp.keys,fl_inst_resp.rt,fl_back.started,fl_back.stopped,fl_mouse_prac.x,fl_mouse_prac.y,fl_mouse_prac.leftButton,fl_mouse_prac.midButton,fl_mouse_prac.rightButton,fl_mouse_prac.started,fl_mouse_prac.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fl_fix.started,fl_fix.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,fl_mainback.started,fl_mainback.stopped,fl_key_resp.keys,fl_key_resp.rt,fl_mouse_m.x,fl_mouse_m.y,fl_mouse_m.leftButton,fl_mouse_m.midButton,fl_mouse_m.rightButton,fl_mouse_m.started,fl_mouse_m.stopped,para_starter.started,para_starter.stopped,para_starter_key.keys,para_starter_key.rt,para_starter_key.started,para_starter_key.stopped,para_inst_sound.started,para_inst_sound.stopped,para_inst_key.keys,para_inst_key.rt,para_inst_image.started,para_inst_image.stopped,para_prac_back.started,para_prac_back.stopped,para_prac_text.started,para_prac_text.stopped,para_fix_back.started,para_fix_back.stopped,para_fix_2.started,para_fix_2.stopped,st_ans,st_res,st_corr,st_rt,para_back.started,para_back.stopped,st2_resp.keys,st2_resp.corr,para_main_back.started,para_main_back.stopped,para_main_text.started,para_main_text.stopped,para_mouse.x,para_mouse.y,para_mouse.leftButton,para_mouse.midButton,para_mouse.rightButton,para_mouse.started,para_mouse.stopped,total_end_text.started,total_end_text.stopped,id*,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,positive,negative,1,l,j,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,147,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,positive,l,l,1,0.779941200000394,2432.0531092999995,2433.0708262000003,2433.0418101,None,2432.0531092999995,None,2432.0531092999995,None,2432.0531092999995,None,2433.8088459200003,None,2433.8088459200003,None,2433.8088459200003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2022-09-14_15h38.58.168,Main,2022.1.1,60.22616128083497,
,,,,,,,,,,,,,negative,positive,2,j,l,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,148,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,negative,j,j,1,1.0669321999994281,2433.8384184,2434.8902137,2434.8203662,None,2433.8384184,None,2433.8384184,None,2433.8384184,None,2435.87977052,None,2435.87977052,None,2435.87977052,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2022-09-14_15h38.58.168,Main,2022.1.1,60.22616128083497,
,,,,,,,,,,,,,neutral,neutral,2,k,k,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,149,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,neutral,neutral,k,k,1,0.7230282999998963,2435.9112633,2436.9529510999996,2436.8924574,None,2435.9112633,None,2435.9112633,None,2435.9112633,None,2437.59542376,None,2437.59542376,None,2437.59542376,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2022-09-14_15h38.58.168,Main,2022.1.1,60.22616128083497,
,,,,,,,,,,,,,neutral,positive,1,k,k,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,150,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,neutral,k,k,1,0.8495659999998679,2437.6374589,2438.6797933000003,2438.6169189999996,None,2437.6374589,None,2437.6374589,None,2437.6374589,None,2439.4621248200006,None,2439.4621248200006,None,2439.4621248200006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2022-09-14_15h38.58.168,Main,2022.1.1,60.22616128083497,
,,,,,,,,,,,,,neutral,negative,2,k,k,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,151,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,neutral,k,k,1,0.7337373999998817,2439.4922877000004,2440.5316506000004,2440.4718951,None,2439.4922877000004,None,2439.4922877000004,None,2439.4922877000004,None,2441.1854813600003,None,2441.1854813600003,None,2441.1854813600003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2022-09-14_15h38.58.168,Main,2022.1.1,60.22616128083497,
,,,,,,,,,,,,,negative,neutral,1,j,l,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,152,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,negative,j,j,1,0.8791797000003498,2441.2224597,2442.2428423999995,2442.2127366,None,2441.2224597,None,2441.2224597,None,2441.2224597,None,2443.08338262,None,2443.08338262,None,2443.08338262,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2022-09-14_15h38.58.168,Main,2022.1.1,60.22616128083497,
,,,,,,,,,,,,,negative,negative,2,j,l,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,153,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,negative,j,j,1,0.7799843000002511,2443.1128191000003,2444.1550825,2444.0937612000002,None,2443.1128191000003,None,2443.1128191000003,None,2443.1128191000003,None,2444.8663757200006,None,2444.8663757200006,None,2444.8663757200006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2022-09-14_15h38.58.168,Main,2022.1.1,60.22616128083497,
,,,,,,,,,,,,,neutral,negative,1,k,k,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,10,154,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,neutral,k,k,1,0.7859348000001773,2444.8915444,2445.9382116,2445.8731849,None,2444.8915444,None,2444.8915444,None,2444.8915444,None,2446.6556159200004,None,2446.6556159200004,None,2446.6556159200004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2022-09-14_15h38.58.168,Main,2022.1.1,60.22616128083497,
,,,,,,,,,,,,,negative,neutral,2,j,l,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,11,155,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,neutral,negative,j,j,1,0.961924899999758,2446.6784773000004,2447.72236,2447.6849371000003,None,2446.6784773000004,None,2446.6784773000004,None,2446.6784773000004,None,2448.61877562,None,2448.61877562,None,2448.61877562,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2022-09-14_15h38.58.168,Main,2022.1.1,60.22616128083497,
,,,,,,,,,,,,,positive,neutral,1,l,j,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,12,156,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,positive,l,l,1,0.969203299999208,2448.64781,2449.6696552999997,2449.6409101000004,None,2448.64781,None,2448.64781,None,2448.64781,None,2450.57698566,None,2450.57698566,None,2450.57698566,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2022-09-14_15h38.58.168,Main,2022.1.1,60.22616128083497,
,,,,,,,,,,,,,positive,positive,1,l,j,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,13,157,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,positive,l,l,1,0.8756106000000727,2450.6216339,2451.6363822999997,2451.6068779,None,2450.6216339,None,2450.6216339,None,2450.6216339,None,2452.4557972600005,None,2452.4557972600005,None,2452.4557972600005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2022-09-14_15h38.58.168,Main,2022.1.1,60.22616128083497,
,,,,,,,,,,,,,negative,positive,1,j,l,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,14,158,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,negative,j,j,1,0.8848742000000129,2452.4949994000003,2453.513729,2453.4846125,None,2452.4949994000003,None,2452.4949994000003,None,2452.4949994000003,None,2454.3481517600003,None,2454.3481517600003,None,2454.3481517600003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2022-09-14_15h38.58.168,Main,2022.1.1,60.22616128083497,
,,,,,,,,,,,,,neutral,neutral,1,k,k,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,15,159,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,neutral,k,k,1,0.7742689999995491,2454.3917490999997,2455.4177507,2455.3875107,None,2454.3917490999997,None,2454.3917490999997,None,2454.3917490999997,None,2456.1440591200003,None,2456.1440591200003,None,2456.1440591200003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2022-09-14_15h38.58.168,Main,2022.1.1,60.22616128083497,
,,,,,,,,,,,,,positive,neutral,2,l,j,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,16,160,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,positive,l,l,1,0.9887345999995887,2456.1722573,2457.2157841000003,2457.1864193999995,None,2456.1722573,None,2456.1722573,None,2456.1722573,None,2458.12457526,None,2458.12457526,None,2458.12457526,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2022-09-14_15h38.58.168,Main,2022.1.1,60.22616128083497,
,,,,,,,,,,,,,neutral,positive,2,k,k,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,161,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,neutral,k,k,1,0.8471157000003586,2458.1716493,2459.2102352999996,2459.1449465,None,2458.1716493,None,2458.1716493,None,2458.1716493,None,2459.9918801200006,None,2459.9918801200006,None,2459.9918801200006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2022-09-14_15h38.58.168,Main,2022.1.1,60.22616128083497,
,,,,,,,,,,,,,negative,negative,1,j,l,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,162,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,negative,j,j,1,0.9292963999996573,2460.0206397999996,2461.0591788999996,2461.0234233999995,None,2460.0206397999996,None,2460.0206397999996,None,2460.0206397999996,None,2461.9240264200002,None,2461.9240264200002,None,2461.9240264200002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2022-09-14_15h38.58.168,Main,2022.1.1,60.22616128083497,
,,,,,,,,,,,,,negative,neutral,2,j,l,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,163,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,negative,j,j,1,1.0442566000001534,2461.9544468999998,2462.9725498000003,2462.9428411000004,None,2461.9544468999998,None,2461.9544468999998,None,2461.9544468999998,None,2463.9731196200005,None,2463.9731196200005,None,2463.9731196200005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2022-09-14_15h38.58.168,Main,2022.1.1,60.22616128083497,
,,,,,,,,,,,,,negative,neutral,1,j,l,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,164,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,negative,j,j,1,0.8827329000005193,2464.0050576999997,2465.045353,2464.9858515,None,2464.0050576999997,None,2464.0050576999997,None,2464.0050576999997,None,2465.8604316200003,None,2465.8604316200003,None,2465.8604316200003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2022-09-14_15h38.58.168,Main,2022.1.1,60.22616128083497,
,,,,,,,,,,,,,negative,positive,2,j,l,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,165,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,negative,j,j,1,0.9430720000000292,2465.8843395999997,2466.9138288999998,2466.8840822999996,None,2465.8843395999997,None,2465.8843395999997,None,2465.8843395999997,None,2467.79233216,None,2467.79233216,None,2467.79233216,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2022-09-14_15h38.58.168,Main,2022.1.1,60.22616128083497,
,,,,,,,,,,,,,neutral,negative,2,k,k,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,166,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,neutral,k,k,1,0.9457724999992934,2467.8303591,2468.8716669,2468.8401815,None,2467.8303591,None,2467.8303591,None,2467.8303591,None,2469.74244406,None,2469.74244406,None,2469.74244406,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2022-09-14_15h38.58.168,Main,2022.1.1,60.22616128083497,
,,,,,,,,,,,,,negative,negative,2,j,l,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,167,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,negative,j,j,1,0.9816571000001204,2469.7787178000003,2470.7977958999995,2470.7673615,None,2469.7787178000003,None,2469.7787178000003,None,2469.7787178000003,None,2471.72614686,None,2471.72614686,None,2471.72614686,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2022-09-14_15h38.58.168,Main,2022.1.1,60.22616128083497,
,,,,,,,,,,,,,neutral,neutral,2,k,k,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6,168,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,neutral,k,k,1,0.8775871999996525,2471.7654583999997,2472.8040141999995,2472.7727662,None,2471.7654583999997,None,2471.7654583999997,None,2471.7654583999997,None,2473.62339922,None,2473.62339922,None,2473.62339922,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2022-09-14_15h38.58.168,Main,2022.1.1,60.22616128083497,
,,,,,,,,,,,,,neutral,neutral,1,k,k,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,169,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,neutral,k,k,1,1.052161800000249,2473.6543039000003,2474.6806974999995,2474.6513425,None,2473.6543039000003,None,2473.6543039000003,None,2473.6543039000003,None,2475.66460456,None,2475.66460456,None,2475.66460456,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,2022-09-14_15h38.58.168,Main,2022.1.1,60.22616128083497,
